སྐར་མ་ཆ་སྡོད།	གཞི་གཅིག་ལ་བརྟེན་ནས་བསྐོར་བ་བྱེད་པའི་བརྟན་སྐར་གཉིས་ཀྱིས་གྲུབ།	གྲུབ་ཚུལ།
སྲིད་མཐའི་ཟླ་གཟུགས་དཔའ་དམ།	སྤྱི་ལོ2013ལོའི་ཟླ4བའི་ཚེས29ཉིན།	འགྲེམ་སྤེལ་གྱི་དུས།
རྒྱལ་ཁབ་གསུམ་གྱི་རྨི་ལམ།	རིན་མི་དགོས་པའི་འཁོར་སྐྱོད་ཚོང་གཉེར།	འཁོར་སྐྱོད་ཚོང་གཉེར་བྱ་ཐབས།
སྐྱེ་དངོས།	སྐྱེ་ཁམས།	མིང་གཞན།
ཁུ་བྱུག	ཁུ་བྱུག་ཚན	ཚན
དྲང་སྲོང་བཙུན་མོའི་སྐར་ཚོམ།	1h	གཞུང་ཚད།
སོའུ་ཆེན་སྨྱུང་ཐོག་གི་ཤུལ།	sovuchensmyungthoggishul	ལ་ཏིང་གི་མིང་།
ཝང་ཅིན་ཝེ་ཚོགས་ཁག་གིས་སྲིད་དབང་རྫུས་མ་བཙུགས།	སྤྱི་ལོ1940ལོའི་ཟླ3པ།	བཙུགས་ལོ།
ཆུ་མགོ་ཁྱ་ལྡང་།	ཆུ་མིག	རིགས་དབྱེ།
ཧེ་ལུང་ཅང་ཞིང་ཆེན།	དྲོད་ཁུལ་སྐམ་ས་ཆེན་པོ་རང་བཞིན་གྱི་དུས་རླུང་གི་ནམ་ཟླ།	གནམ་གཤིས།
སཱ་ཐུ།	Jean-PaulSartre	ཕྱི་ཡིག་གི་མིང་།
ཏ་ཉི།	སྒལ་ཐག་སྲོག་ཆགས་སྒོ།	སྒོ།
མགྱོགས་བྲིས།	速写	རྒྱ་ཡིག་གི་མིང་།
རྭ་འཇིབ།	གསོ་རིག་ཡོ་ཆས།	རིགས་དབྱེ།
སིབ་བིའི་ནད་དུག	measlesvirus	ཕྱི་ཡིག་གི་མིང་།
ཐོད་ལོག་ཆུ་མགོ	托洛曲果	རྒྱ་ཡིག་གི་མིང་།
རྒྱ་གར་ཆོས་འབྱུང་།	དམ་པའི་ཆོས་རིན་པོ་ཆེ་འཕགས་པའི་ཡུལ་དུ་ཇི་ལྟར་དར་བའི་ཚུལ་གསལ་བར་སྟོན་པ་དགོས་འདོད་ཀུན་འབྱུང་།	མཚན་རྒྱས་པ།
གཟི་དུང་།	花螺	རྒྱ་ཡིག་གི་མིང་།
ཐོན་ལས་དཔལ་འབྱོར་རིག་པ།	ཐོན་ལས།	ཞིབ་འཇུག་བྱ་ཡུལ།
འབད་པས་འགོག་པ།	徒劳否定	རྒྱ་ཡིག་གི་མིང་།
སྟོང་སའི་ཤོག་མཁན་གྱིས་ཤོག་ཁྲལ་ཆད་པ།	ལོ་རྒྱུས།	ཁོངས་གཏོགས།
ཁ་ཤ	སྒལ་ཐག་སྲོག་ཆགས་སྒོ།	སྒོ
ཁུ་སྟོན་བརྩོན་འགྲུས་གཡུང་དྲུང༌།	ཤིང་མོ་ཡོས་ལོ།	འདས་ལོ།
དཔའ་བོའི་རྣོ་ངར།	སྤྱི་ལོ2015ལོའི་ཟླ1པོའི་ཚེས16ཉིན།	འགྲེམ་སྤེལ་གྱི་དུས།
ལྕང་སྐྱ་རོལ་བའི་རྡོ་རྗེ།	བུ་སྐྱིད།	ཡུམ།
སེང་གེ་ཡུལ་ཚོ།	མི་འབོར2563	མི་འབོར།
ཧྲང་མའོ།	纱帽	རྒྱ་ཡིག་གི་མིང་།
བཀྲ་ཤིས་འོད་དཀར།	མཚོ་ལྷོ་ཁུལ་དྲག་དཀར་རྫོང་དཔལ་ཁ་གྲོང་རྡལ་སྲིད་གཞུང་གི་བྱང་ཕྱོགས་སུ་ཡོད།	གནས་ཡུལ།
མོན་ཆ་ར།	ཤལྨ་ལི།བྷ་རེ་རམ།མེ་ར་ཙ་ལི།འགྲམ་གཅོད།འཁྲུ་གཅོད།དེ་མིན་བེ་ཁྲག་དང་བེ་འབྲས།མོ་ཙ་ལི།	མིང་གཞན།
པུ་ར་ལི་པ།	སློབ་དཔོན་པུར་ལ།སུ་ར་ལི་པ།	ལེགས་སྦྱར་གྱི་སྐད།
ཚེ་རིང་ཐར།	སྤྱི་ལོ1958ལོའི་ཟླ9བའི་ཚེས5ཉིན།	སྐྱེས་ལོ།
རབ་རྒན་རྨ་འགག་གི་ལོ་རྒྱུས་གནའ་ཤུལ།	热干玛葛禾历史遗址	རྒྱ་ཡིག་གི་མིང་།
བྲག་ཆུའི་མཚམས་ཁང་།	དཔལ་ཁ་གྲོང་རྡལ་སྲིད་གཞུང་གི་བྱང་ཕྱོགས་སུ་ཡོད།	གནས་ཡུལ།
སྨན་བླ་སྐྱབས།	བོད་རིགས།	མི་རིགས།
ལྷ་ཆེན་ལབ་ཙེ།	拉青拉则	རྒྱ་ཡིག་གི་མིང་།
དར་སྣ་ཆུ།	darsnachu	ལ་ཏིང་གི་མིང་།
གནའ་བོའི་པཱ་པི་ལུན་རྒྱལ་བོའི་རྒྱལ་ཁབ།	AncientBabylonianKingdom	ཕྱི་ཡིག་གི་མིང་།
དར་རྐུ་སྨད་མ་གྲོང་ཚོ།	གྲོང་ཚོ།	སྲིད་འཛིན་རིགས་དབྱེ།
ངག་དབང་བསོད་ནམས་རྒྱལ་མཚན།	བདག་པོ་མཐུ་སྟོབས།	ཡབ།
དྲང་ཐིག་འགུལ་སྐྱོད་ཀྱི་ཆོས་ཉིད།	直线运动的规律	རྒྱ་ཡིག་གི་མིང་།
གསོག་བྱེད་གློག་སྨན།	battery	ཕྱི་ཡིག་གི་མིང་།
ཤིང་ཆ་ལས་སྣོན།	木材加工	རྒྱ་ཡིག་གི་མིང་།
ཤང་ཧྲན་ཇོ་བོའི་ལྷ་ཁང་།	香山昭庙	རྒྱ་ཡིག་གི་མིང་།
ཧོང་ཏིའི་རྟོགས་བརྗོད།	3D	རོལ་རྩེད་ཀྱི་གཟུགས་བརྙན།
སྒོ་ཡག་དགོན་པ།	ཀྲུང་གོ	ཁོངས་གཏོགས་རྒྱལ་ཁབ།
མེ་འགོག་ཀོ་རོགས།	སྤྱི་ལོ1950ལོའི་དབྱར་ཁ།	དུས་ཚོད།
མཚོ་དམག	གྲུ་དང་མི་སྣ།མཚོ་དམག་གི་ལས་ཁུངས།	གྲུབ་ཆ།
ཏའེ་རིགས།	ནང་བསྟན་ཐེག་ཆུང་།	ཆོས་ལུགས་དད་མོས།
སྨི་ལུ།	《སྙེ་མ་འཐུ་བ》《ས་བོན་འདེབས་མཁན》	བརྩམས་ཆོས།
རྒྱལ་བོ་རླངས་ཚང་དཔོན་པོའི་གཞིས་ཀ	སྤྱི་ལོ1920ཡས་མས	བཞེངས་ལོ
གེ་སར།	གེ་སར།	རིགས།
གྲི་རྩལ་མཁས་པའི་བརྩེ་བ3	剑侠情缘网络版叁	རྒྱ་ཡིག་གི་མིང་།
མཆུ་གཉིས་པ།	Antares	ཕྱི་ཡིག་གི་མིང་།
དབུ་ཏོས་གྲོང་ཚོ།	ཨ་མདོའི་རོང་སྐད།	སྐད་རིགས།
རལ་གྲིའི་རྣམ་ཤེས།	剑灵	རྒྱ་ཡིག་གི་མིང་།
ཁ་ཚ་རྨིག་ཚའི་ནད་དུག	口蹄疫病毒	རྒྱ་ཡིག་གི་མིང་།
ལྡི་ལི་སུའུ་ཏན་རྒྱལ་ཁབ།	སྤྱི་ལོ(1206-1526)	དུས་རབས།
འབྲོང་རྩེ་དགོན།	重孜寺	རྒྱ་ཡིག་གི་མིང་།
ཁྱུང་མཆུ་གྲོང་རྡལ་གྱི་བྱིས་པ་ཁང་།	3423	1243
རྒྱ་བོད་ཤན་སྦྱར་ཕྱུགས་ལས་སྨན་བཅོས་ཚིག་མཛོད།	སྤྱི་ལོ2016ལོའི་ཟླ3པ།	པར་སྐྲུན་གྱི་ལོ།
ཁྲལ་དོན་ཅུའུ།	རྒྱལ་སྲིད་སྤྱི་ཁྱབ་ཁང་།	ཁོངས་གཏོགས།
ཅུ་ལི་ཆུང་།	ཀྲུང་གོའི་སྐམ་ས་དང་ཁྲའོ་ཞན།ལྗར་པན།མེ་གླིང་།ཨོའུ་གླིང་ལ་ཁྱབ་ཡོད།	ཁྱབ་ཡུལ།
པེ་ཅིང་མི།	མིའི་ཁོངས།	ཁོངས།
ཀླུ་འབུམ་མི་རྒོད།	མདོ་སྨད་སྐུ་འབུམ་དགོན་པའི་ཀླུ་འབུམ་ཚོ་བ།	འཁྲུངས་ཡུལ།
མི་ན་པ།	ཉ་པ།	རིགས།
མན་གུར་བཅུ་གསུམ།	རིལ་བུ།	རྣམ་པ།
དགའ་ལྡན།	འདོད་ལྷ་རིགས་དྲུག་གི་ནང་གསེས།	ཁོངས་གཏོགས།
རྫོང་འགག་རྒྱལ་ས།	རྫོང་འགག་ཆུ་ཕོ་གྲོང་ཚོ།	གནས་ཡུལ།
བྱ་རྔ་མོང་།	སྲོག་ཆགས་ཁམས།	ཁམས།
ཆུ་སྒང་ཐང་གྲོང་ཚོ།	ཨ་དོའི་བོད་སྐད།	སྐད་རིགས།
རི་བོང་སྐར་ཚོམ།	ཟླ1པོ།	ལྟ་ཞིབ་ལེགས་ཤོས་ཀྱི་དུས།
བྱང་ཆུ་གཉིས་པ།	Castor	ཕྱི་ཡིག་གི་མིང་།
འགོག་པའི་རྒྱན།	否定修饰法	རྒྱ་ཡིག་གི་མིང་།
ཀྲོ་མ་ཀྲུ་ཨ་ཙ་ར།	西红柿酱	རྒྱ་ཡིག་གི་མིང་།
དབང་ཞིང་ཡུལ་ཚོ།	624000	ས་གནས་ཀྱི་སྦྲག་སྲིད་ཨང་གྲངས།
ཨ་ཅེ་ལྷ་མོ།	སྤྱི་ལོ2006ལོར།	མཆོག་མཆན་བཀོད་ལོ།
ཆར་ཆུ་མང་བའི་ཚ་རྒྱུད་ཀྱི་ནགས་ཚལ་ནམ་ཟླ།	ཐིག་དམར་གྱི་རླུང་གནོན་དམའ་བའི་ཁུལ་གྱི་ཚོད་འཛིན་ཐེབས་པ།	གྲུབ་རྐྱེན།
བྱི་རིམས།	འགོ་ནད་ཚན་ཁག	སྨན་བཅོས་ཚན་ཁག
ཆོས་སྐྱབས།	ཀྲུང་གོ	རྒྱལ་ཁབ།
བརྟན་སྐར་ཆུང་བ་ཁམ་པ།	སྤུས་ཚད་དེ་བརྟན་སྐར་ཆེས་ཆུང་བ་དང་ཆེས་ཆེ་བའི་རྒྱུ་སྐར་དབར་གྱི་སྐར་མའི་གོ་ལ་ཞིག་ཡིན།	ཁྱད་ཆོས།
ཧོ་རིམ་སག་གི་བྲག་གཡུང་དྲུང་།	རྨ་ལྷོ་ཁུལ་རྨ་ལྷོ་སོག་རྫོང་ཉིན་མཐའ་གྲོང་རྡལ་གྱི་ལྷོ་ནུབ་ཕྱོགས་སུ་ཡོད།	གནས་ཡུལ།
ཙུའོ་ལཱ།	ཨའེ་སྨི་ཨེར•ཙུའོ་ལཱ།	མཚན་ཧྲིལ་བོ།
གྲུབ་ཆེན་ཆོས་ཀྱི་རྡོ་རྗེ།	པཎ་ཆེན་ཆོས་ཀྱི་རྒྱལ་མཚན།	བླ་མ་གཙོ་བོ།
པ་ལི་གྲོང་ཁྱེར།	ཨ་སྒོར་དུང་ཕྱུར7350.6(སྤྱི་ལོ2016ལོ)	​དཔལ་འབྱོར་སྤྱིའི་འབོར།
མཁའ་དབུགས་སྦག་བཙོག	རླུང་ཁམས་ཆེན་པོ་སྦག་བཙོག	མིང་གཞན།
སེར་ཤ་རླངས་བཙོས།	དཀར་ཟས།	རིགས་དབྱེ།
དྷོ་ཀ་རི་པ།	འཛོ་ལིའི་ནང་དུ་སྣོད་ཆེན་པོ་ཞིག་བཅུག་ནས།སློང་མོ་སློང་བའི་ཚུལ་དུ་བཞེངས་པ།	ཆ་བྱད།
སྲན་མའི་མེ་ཏོག	རྩི་ཤིང་ཁམས།	ཁམས།
སྐལ་བཟང་མེ་ཏོག	金露梅	རྒྱ་ཡིག་གི་མིང་
ཨ་མེ་རི་ཁའི་འགྱུར་རྡོའི་ཚལ་རྒྱལ་ཁབ་སྤྱི་གླིང་།	ཨ་མེ་རི་ཁའི་མངའ་སྡེ་ཡཱ་ལི་སང་ནའི་བྱང་ཕྱོགས།	གནས་ཡུལ།
བརྒྱུད་གཏོང་སྨྱན་ཆས།	འཕྲིན་གཏོང་།	རིགས་རྣམ།
ཨ་མེ་རི་ཁའི་སྤྱི་ལོ1787ལོའི་རྩ་ཁྲིམས།	ཨ་རིའི་རྒྱལ་ཕྲན་མཉམ་འབྲེལ་རྩ་ཁྲིམས།	སྤྱི་མིང་།
མན་ངག་དགུ་འགྱུར་མ།	རོལ་རྩེད་འབུ་ཨ་ར་ར།	གསར་སྤེལ་ཀུང་ཟི།
གད་དམར་མཐོ་ཡུལ་མའི་གཞུང་གི་བཞུགས་ཁྲི།	རྨ་ལྷོ་ཁུལ་རྨ་ལྷོ་སོག་རྫོང་ཉིན་མཐའ་གྲོང་བརྡལ་གྱི་བྱང་ཕྱོགས་སུ་ཡོད།	གནས་ཡུལ།
འཚོལ་བཤེར་མ་ལག	搜索引擎	རྒྱ་ཡིག་གི་མིང་
བསྐལ་བ་ཡ་ཐོག	XLGames	གསར་སྤེལ་ཀུང་ཟི།
གདོང་སྣ་ཆུ་གློག་ས་ཚིགས།	རྨ་ལྷོ་ཁུལ་གཅན་ཚ་རྫོང་གདོང་སྣ་གྲོང་རྡལ།	སྲིད་འཛིན་ཁོངས་གཏོགས།
ཡིག་འགྲེལ་རྒྱས་བཤད།	མིང་མཛོད།	རིགས།
མཁས་གྲུབ་སངས་རྒྱས་ཡེ་ཤེས།	བཀའ་གདམས་པ།	གྲུབ་མཐའ།
དཔའ་བརྟུལ།	ཏུའོ་དབྱི་དྲ་རྒྱ།	འགྲེམ་སྤེལ་ཀུང་ཟི།
ཨའོ་ཏཱ་ཧྥེང་།	1984ལོར།	གསར་སྤེལ་དུས་ཚོད།
བོད་འགྱུར་ཚད་གཞུང་དབུ་བརྙེས་ཚུལ།	ཚད་མ་རིག་པ།	རིགས།
པཱ་ཧུ།	དབྱངས་རྩོམ་མཁན།རླུང་སྦུད་རོལ་ཆེན་དཀྲོལ་མཁན།རོལ་མོ་བཀོད་འདོམས་མཁན།	ལས་རིགས།
ཤྲཱི་པྲ་ཛྙཱ་ན་ཀཱིརྟི།	ལོ་ཙཱ་བ།	ལས་རིགས།
དར་རྒྱས་གླིང་།	དགའ་ལྡན་དར་རྒྱས་གླིང་།	མཚན་རྒྱས་པ།
ཆགས་པ་ཆོས་འཕེལ།	སྡེ་སྲིད་སངས་རྒྱས་རྒྱ་མཚོ།	བླ་མ།
ཤར་རྡོ་རྗེ་ཕག་མོའི་གནས་ཁང་།	ཆོས་ལུགས་གནའ་ཤུལ།	རིགས་དབྱེ།
ནུ་འབུར་སྤྲིན།	乳状云	རྒྱ་ཡིག་གི་མིང་།
ཆི་ཡཱ་རླངས་འཁོར།	ཞན་ཏེ་ཚོགས་པ།	ཁོང་གཏོགས་ཚོགས་པ།
གོ་གནས་གཞན་སྤྲོད་ལམ་ལུགས།	གོང་མའམ་བཙན་ལྔའི་སྐབས།	བྱུང་དུས།
མིའི་རིགས་ཀྱི་ཤེས་བྱའི་རྩ་བའི་རིག་པ།	ཀོན་ཝུན་ཡུན།	རྒྱ་ཡིག་ཏུ་སྒྱུར་མཁན།
ཁྲི་ཆེན་ཞ་ལུ་བ་ལེགས་པ་རྒྱལ་མཚན།	གཙང་ཞ་ལུ།	འཁྲུངས་ཡུལ།
ཆབ་མདོ་ཁ་རུབ་ཀྱི་གནའ་ཤུལ།	昌都卡若遗址	རྒྱ་ཡིག་གི་མིང་།
ཤར་གདོང་རིན་པོ་ཆེ་བློ་བཟང་བཤད་སྒྲུབ་རྒྱ་མཚོ།	གཟུངས་ཐར།	ཡབ།
ཨན་ཏུན་ཉི་འོད།	安东尼奥	རྒྱ་ཡིག་གི་མིང་།
མཐའ་ཚོགས་ཆུ།	塔措曲	རྒྱ་ཡིག་གི་མིང་།
ཕག་རྒོད	ཕག	རིགས
གཡེང་།	མ་ཀི་ལེ་ཐིག•མུའུ་ཆེ་ཨར།	རྩོམ་པ་པོ།
དཔལ་ལྡན།	སི་ཁྲོན་ཞིང་ཆེན་ཁྲིན་ཏུའུ་གྲོང་ཁྱེར།	སྐྱེས་ཡུལ།
འཁྱོག་ཐིག	曲线	རྒྱ་ཡིག་གི་མིང་།
ཨ་མཆོག་གྲོང་རྡལ།	（86）0837	སགགནས་ཀྱི་ཁ་པར་ཨང་གྲངས།
གླག	གླག་ཁོངས	ཁོངས
སྤོ་སྒུལ་འཕྲིན་གཏོང་།	རླངས་འཁོར།མེ་འཁོར།གྲུ་གཟིངས།	སྤྱོད་སྒོ།
བྱམས་པ་བསོད་ནམས་དཔལ་བཟང་།	སྡེ་བ་ཀུན་དགའ་བསོད་ནམས།	ཡབ།
བདེ་སྐྱིད་ཆུ་ཁོལ།	སྨི2400	མཚོ་འཕགས།
རྒྱལ་མོ་དུ་ཀ	རྒྱལ་མོ་དུ་ཀ	བོད་ཡིག་གི་མིང་།
བྲག་རྡོའི་རྦ་རླབས།	WaveRock	ཕྱི་ཡིག་གི་མིང་།
ཁྲ།	UplandBuz-zard	ཕྱི་ཡིག་གི་མིང་།
གུང་ཁྲན་ཏང་གི་བསྒྲགས་གཏམ།	སྤྱི་ལོ1848ལོའི་ཟླ2པའི་ཚེས21ཉིན།	འགྲེམས་སྤེལ་དུས་ཚོད།
སྤྱང་ཀི	སྲོག་ཆགས་ཁམས	ཁམས
འབོལ་ཁྲི།	softsleeper	ཕྱི་ཡིག་གི་མིང་།
ཆུ་ཐང་ཤིང་།	MetasequoiaglyptostroboidesHuetCheng	ལ་ཏིང་གི་སྐད།
བེ་ཏ་སྡོང་པོ།	རྩི་ཤིང་ཁམས།	ཁམས།
མི་ནོག་རྡོ་ཡི་གླེགས་བམ།	རྐམ་ལྷུན་གྲུབ་རིག་འཛིན།	བཞེངས་མཁན།
ལུག་མིག	ལོ་མ་ཟུང་ལྡན་གྱི་རྩི་ཤིང་སྐོར	སྐོར
རྡོ་གཤགས་གོང་ཁ།	མཚོ་ལྷོ་ཁུལ་ཁྲི་ཀ་རྫོང་འཕྲང་དམར་གྲོང་རྡལ།	སྲིད་འཛིན་ཁོངས་གཏོགས།
བསམ་གྲུབ་དགོན་གསར།	གཞིས་རྩེ་ས་ཁུལ་གྱི་ལྷ་རྩེ་རྫོང་།	གནས་ཡུལ།
ཀྲང་ཏཱ་ཆན།	རི་མོ་བ།	ལས་རིགས།
དྲེའུ་ལྷས་དགོན།	བོད་རང་སྐྱོང་ལྗོངས་ཀྱི་ལྷོ་ཁ་ས་ཁུལ་དུ་ཡོད།	གནས་ཡུལ།
ཅི་ནུའོ་རིགས།	23143（2010ལོར་སྡོམ་རྩིས་བྱས་པ）	མི་གྲངས།
རི་བོང་།	རི་སྐྱེས་རི་བོང་།	རིགས།
དགེ་བཤེས་ཆོས་གྲགས།	སོག་རིགས།	རིགས།
ལྗར་པན་གྱི་ཅིང་ཏུའུ།	日本京都	རྒྱ་ཡིག་གི་མིང་།
ཨེ་ཅིབ་རྟེན་རྫས་བཤམས་མཛོད་ཁང་།	ལོ་རྒྱུས་རྟེན་རྫས་བཤམས་མཛོད་ཁང་།	རིགས་དབྱེ།
གཏེར་གནས་དགོས་འདོད་ལྷུན་འགྲུབ།	སྨི3640	མཚོ་འཕགས།
ཚོན་མ།	བཟའ་བཏུང་གི་སྐོར།	རིགས་དབྱེ།
རྒྱལ་སྲུང་དཔལ་འབྱོར་རིག་པ།	པེ་ཅིང་བཟོ་སྐྲུན་སློབ་ཆེན་པར་སྐྲུན་ཁང་།	པར་བསྐྲུན་ཁང་།
གསེར་མྱུག་ཞིང་འབྲེལ་བཟོ་སྐྲུན།	金穗惠农通工程	རྒྱ་ཡིག་གི་མིང་།
ཆིང་རྒྱལ་རབས་ཀྱི་དབང་སྒྱུར་ཉམས་ཉེན་ཇེ་དྲག་ཏུ་གྱུར་བ།	སྤྱི་ལོ1905ལོ།	དུས་ཚོད།
བློ་བཟང་ཉི་མ།	罗让尼玛	རྒྱ་ཡིག་གི་མིང་།
པེ་ཏུའོ་ཧྥུན།	ཁོང་ལ་མི་རྣམས་ཀྱིས་རོལ་མོ་མཁན་དང་མཉམ་སྒྲོག་རོལ་མོའི་རྒྱལ་པོ་ཞེས་གུས་བཞིན་ཡོད།	གོ་གནས།
ཨ་མྱེས་བ་ཡན་ལབ་ཙེ།	ལབ་ཙེ།	རིགས་དབྱེ།
མཐོ་རིམ་སློབ་གྲྭ།	ཕྱོགས་བསྡུས་དང་དགེ་ཐོན།སྲིད་ཁྲིམས།གསོ་རིགསྒྱུ་རྩལ་སོགས།	སློབ་གྲྭའི་རིགས་དབྱེ།
རྫས་འགྱུར་མཉམ་བྱའི་ཚུལ།	[Chemistry]chemicalequation;chemicalequation	ཕྱི་ཡིག་གི་མིང་།
རང་བཟོས་རིམ་སྒྲིག	自定义序列	རྒྱ་ཡིག་གི་མིང་།
སན་ཅང་བླ་མ་དགོན།	མིང་རྒྱལ་རབས།	བཏབས་ལོ།
ཧ་ནེ་གྲོང་ཁྱེར།	河内市	རྒྱ་ཡིག་གི་མིང་།
འགུལ་སྐྱོད་དལ་མགྱོགས།	运动速度	རྒྱ་ཡིག་གི་མིང་།
སྒར་པ་རི་ཁྲོད།	གླིང་ཚང་བླ་བྲང་།	དགོན་བདག
བ་གླང་།	ཧོ་ནན།ཧོ་པེ།ཧྲན་ཞི།ཧྲན་ཏུང་།ཀྲེ་ཅང་།ཤིན་ཅང་།	ཁྱབ་ཡུལ།
མོ་ཡན།	རྩོམ་པ་པོ།	ལས་རིགས།
འགྲོས་ཚད་འགྱུར་བ།	变速度	རྒྱ་ཡིག་གི་མིང་།
ལེ་ཕིང་།	མིག་ཤེལ།	ཁོངས་གཏོགས་ལས་རིགས།
ཁམས་པའི་པི་ཝང་།	ཁམས་པའི་པི་ཝང་།	བོད་ཡིག་གི་མིང་།
ར་མ།	山羊	རྒྱ་ཡིག་གི་མིང་།
རྒྱལ་ཁབ་ཀྱི་གཙོ་བདག	国家元首	རྒྱ་ཡིག་གི་མིང་།
སུའུ་ཀྲིག་གྲོང་ཁྱེར།	215000	སྦྲག་སྲིད་ཨང་རྟགས།
ཏི་སི་ནའེ།	华特•迪士尼	རྒྱ་ཡིག་གི་མིང་།
རྩེ་དཀར་མོ་གཡས་ཁྱིལ།	泽曲河聚善右旋	རྒྱ་ཡིག་གི་མིང་།
འཚོ་བའི་འཛེམ་བྱ།	ཡུལ་སྲོལ།	རིགས་དབྱེ།
མོན་པའི་བུད་མེད་ཀྱི་ཞྭ་མོ།	མོན་པ།	མི་རིགས།
མི་ཉག་ལྕགས་ཟམ།	མི་ཉག་གླིང་ཆུ་ཁྲ་མོ།	ཆུ་བོ།
རྒྱལ་སྲས་རྒྱལ་རབས།	宗喀或唃厮啰王系	རྒྱ་ཡིག་གི་མིང་།
ལའོ་ལུན་སི།	戴维•赫伯特•劳伦斯	རྒྱ་ཡིག་གི་མིང་།
དུག་སྦྲུལ་གདེངས་ཀ་ཅན།	ཡ་གླིང་གི་ཤར་ལྷོ་ཁུལ་གྱི་རྒྱལ་ཁབ་དང་རྒྱ་གར།ཀྲུང་གོ་སོགས་ན་གནས།	ཁྱབ་ཡུལ།
མོ་དྲ་ཐེ།	ཡེ་ཤུའི་ཆོས་ལུགས།	དད་མོས།
ཐུར་ཁེའི་ཁེ་མལ་གསར་བརྗེ།	Kemal＇s Revolution	ཕྱི་ཡིག་གི་མིང་།
བན་དེ་མཚོ་ཆེན།	གདང་ལ་གྲོང་རྡལ་གྱི་ནུབ་ལྷོ་ཕྱོགས་སུ་གནས།	གནས་ཡུལ།
ཚོང་ཞུགས་དངུལ་འཛིན།	上市证券	རྒྱ་ཡིག་གི་མིང་།
ཁྲི་སྨོན་ཡུལ་ཚོ།	623300	ས་གནས་ཀྱི་སྦྲག་སྲིད་ཨང་གྲངས།
ཡུན་ཏུའོ།	ཆའང་རིགས།	མི་རིགས།
བྱེ་མའི་སྒང་།	ས་མཐོའི་ནམ་ཟླ།	གནམ་གཤིས།
ཙ་ཡུས་སྟོད་སྨད།	ཙ་ཡུས་སྟོད།ཙ་ཡུས་སྨད།	དབྱེ་བ།
གནོན་དྲག	压强	རྒྱ་ཡིག་གི་མིང་།
ཀུ་ཏུ།	《ན་གཞོན་ཝེ་ཐུའི་སུན་སྣང》	འཐུས་ཚབ་བརྩམས་ཆོས།
ཆ་འཕྲིན་སྒྲིག་གཅོད།	སྡོམ་རྩིས།	ཉེར་སྤྱོད་རིག་ཚན།
བུར་ཤིང་།	ལོ་རྐྱང་པའི་རྩི་ཤིང་སྐོར།	སྐོར།
ཀུན་དགའ་ཚེ་བརྟན།	ཧྲང་ཧའེ་རོལ་དབྱངས་སློབ་གླིང་།	མཐར་ཕྱིན་སློབ་གྲྭ།
སྐལ་ལྡན་སྒོམ་ཁང་།	嘎旦宫亢	རྒྱ་ཡིག་གི་མིང་།
གྱེས་སོ་གཞུང་ལུགས།	分岔理论	རྒྱ་ཡིག་གི་མིང་།
རྒྱལ་སྤྱིའི་ངལ་རྩོལ་བུད་མེད་དུས་ཆེན།	InternationalWomen'sDay	ཕྱི་ཡིག་གི་མིང་།
ཞིང་རྩལ་གནད་བསྡུས།	齐民要术	རྒྱ་ཡིག་གི་མིང་།
གག་པའི་ནད།	白喉	རྒྱ་ཡིག་གི་མིང་།
འབའ་ཞོལ་མའི་པཎ་ཆེན་སྐུ་ཕྲེང་བཅུ་བ་དང་དཀོན་མཆོག་བློ་གྲོས་རྣམ་གཉིས་ཀྱི་རྗེས་དྲན་མ་ཎི་ཁང་།	སྤྱི་ལོ1889ལོར་བཞེངས།	བཞེངས་ལོ།
ཆུ་ལྷ་མེ་ཏོག	རྩི་ཤིང་ཁམས	ཁམས
རི་བོང་ཅན།	རིག་བྱེད་ཀྱི་གཏམ་རྒྱུད།	ཁོངས་གཏོགས།
རིན་ཆེན་གྲང་སྦྱོར།	རིལ་བུ།	རྣམ་པ།
ཧ་ནུ་མནྠ།	哈努孟泰	རྒྱ་ཡིག་གི་མིང་།
ཁུ་བྱུག་སྐར་ཚོམ།	Tucana	ལ་ཏིང་གི་སྐད།
དོམ་ཁྲ།	Ailuropodamelanoleuca	ལ་ཏིང་གི་སྐད།
མཆིག	འཚོ་བའི་ཡོ་བྱད།	རིགས་དབྱེ།
ཏོ་ལོན་ཏོ་གྲོང་ཁྱེར།	མེ་གླིང་བྱང་མའི་ཤར་ཁུལ་གྱི་དུས་ཚོད།	དུས་ཁུལ།
ནག་པོ་སྐལ་བཟང་།	རེབ་གོང་གླིང་རྒྱ་སྡེ་བ།	སྐྱེས་ཡུལ།
མཚོ་ཕག	Delphinidae	ལ་ཏིང་གི་སྐད
ཆ་ཡི་རྒྱན།	片面修饰法	རྒྱ་ཡིག་གི་མིང་།
གཅན་ཚ་རྫོང་བྲག་ཁང་སྣ་ཁ་ཆ་ཚང་སློབ་ཆུང་།	རྨ་ལྷོ་ཁུལ་གཅན་ཚ་རྫོང་སློབ་གསོ་ཅུའུ།	གཙོ་གཉེར་སྡེ་ཁག
སྐར་མཚམས་གོ་ཁྲབ།	Warframe	ཐོག་མའི་མིང་།
